id,numeros,letras
13667,53.6922385084909,E
13668,9.17205226165242,L
13669,8.56002181046642,E
13670,71.3186611640267,D
13671,23.449854426086,S
13672,38.1232148515992,A
13673,53.4449345101602,V
13674,44.3862815622706,W
13675,17.3644070078153,U
13676,18.5578593665268,U
13677,15.9714878841769,V
13678,79.6117574868258,W
13679,39.9525975498837,L
13680,81.1639445975889,L
13681,66.5715539958328,D
13682,60.7610823584255,W
13683,59.8119792807847,G
13684,43.1790718790144,O
13685,91.4607680491172,L
13686,42.5442588534206,R
13687,59.6033893486019,P
13688,84.124621818075,F
13689,67.7162447376177,K
13690,99.6080052128527,G
13691,42.1792989708483,I
13692,3.57714108540677,F
13693,49.0080687587615,P
13694,34.1152745569125,U
13695,46.2169015510008,L
13696,98.6765416031703,O
13697,63.5565188843757,P
13698,2.56207709014416,N
13699,22.6564329497051,B
13700,53.5600783338305,E
13701,97.0479091298767,Q
13702,3.14414465776645,M
13703,94.315907077631,S
13704,17.7054797026794,L
13705,39.2378623106051,J
13706,79.8035207483918,K
13707,41.2311915250029,S
13708,26.9791814426426,I
13709,49.1797286437359,C
13710,47.0892761170398,Z
13711,41.9015951256733,S
13712,81.2257805145346,H
13713,88.7549437093549,M
13714,91.2378324812744,R
13715,59.0972652938217,X
13716,33.2862340384163,W
13717,5.4565378120169,L
13718,2.86371438484639,O
13719,66.6865920650307,S
13720,56.9866591179743,P
13721,87.5164602987934,R
13722,61.8880765598733,A
13723,36.5758649245836,G
13724,50.6866475848947,T
13725,74.4624183694832,U
13726,97.4500536033884,S
13727,36.7657953007147,W
13728,57.3376005168539,N
13729,83.1870225588791,K
13730,75.7720436756499,V
13731,59.3244222353678,S
13732,98.4706352944486,L
13733,11.1829098879825,G
13734,57.8002701788209,Y
13735,62.2788766995072,T
13736,28.1309879068285,R
13737,79.7227405128069,A
13738,71.1611535232514,R
13739,73.2724297463428,U
13740,19.4460679448675,N
13741,44.434788704617,W
13742,28.7826659586281,U
13743,56.7559862090275,G
13744,2.78039431315847,I
13745,46.2045294533018,F
13746,90.7602459988557,Q
13747,55.6013452115003,I
13748,39.4175829775631,E
13749,97.2594143864699,Q
13750,14.3780650808476,M
13751,74.8938995669596,V
13752,31.3268785404507,L
13753,56.1493184638675,L
13754,8.1610978464596,L
13755,94.5136695313268,Q
13756,16.6200951377396,H
13757,4.41739715612493,V
13758,30.1684978269041,T
13759,28.7995481342077,O
13760,69.3179818755016,F
13761,74.5694473122712,Y
13762,56.5168099766597,V
13763,36.4321697445121,G
13764,45.2820344590582,J
13765,34.2576481287833,U
13766,39.766776131466,T
13767,34.5180084479507,B
13768,26.2069213024806,D
13769,94.0483717508614,Y
13770,53.523800769588,W
13771,92.4438451428432,L
13772,48.6123696607538,S
13773,61.2343724386301,K
13774,75.4441286996007,R
13775,69.5022242837586,J
13776,89.0053820784669,J
13777,96.6766516929492,B
13778,84.5301813681144,T
13779,30.2418251843192,X
13780,16.0336338728666,N
13781,49.8419506561477,G
13782,33.2261290787719,F
13783,50.6523834355176,I
13784,42.5205934781116,S
13785,50.2884901564103,X
13786,81.8416483686306,Z
13787,95.6949005639181,N
13788,51.1412613284774,Z
13789,78.7469223986846,R
13790,30.0018459740095,E
13791,23.5915369519498,B
13792,68.4976770267822,Z
13793,91.20899481792,M
13794,49.2017467571423,T
13795,9.60598443658091,E
13796,95.3984785228968,F
13797,72.0591137104202,P
13798,86.6248994327616,L
13799,8.2850497176405,K
13800,37.381318300264,Z
13801,72.1145805481356,T
13802,5.80493985884823,Q
13803,91.1438044465613,S
13804,80.9336631968617,K
13805,45.6598540209234,P
13806,79.6433885619044,I
13807,52.5804387445096,D
13808,8.37557388632558,O
13809,74.631774475798,R
13810,84.9854924734682,F
13811,26.3285877890885,E
13812,19.6552585200407,P
13813,87.4070361370687,G
13814,7.31695405417122,D
13815,38.9466635216959,K
13816,45.5519282857422,G
13817,45.2359887128696,B
13818,70.5230302996934,I
13819,94.4073585341684,Z
13820,26.9236057847738,R
13821,12.9564637907315,K
13822,39.8254661755636,C
13823,75.2743796790019,D
13824,10.4023598465137,K
13825,50.9703450670932,O
13826,22.3966569770128,U
13827,85.5069630742073,V
13828,41.2546337970998,I
13829,57.2602982849348,J
13830,27.6769776875153,A
13831,78.3565203826875,I
13832,12.1533112893812,Y
13833,22.7268321206793,I
13834,71.1673291188199,W
13835,73.3109928795602,U
13836,27.7163909594528,A
13837,13.4912274382077,X
13838,33.0689155359287,P
13839,67.0329915306065,A
13840,13.4331428084988,Y
13841,90.3602620698512,U
13842,99.095213924069,J
13843,96.6867293012329,J
13844,28.7192315771244,P
13845,5.65206441609189,A
13846,62.5872574553359,G
13847,48.0409043247346,Y
13848,2.1659621889703,O
13849,56.6060217572376,W
13850,58.6551342199091,F
13851,69.2156356107444,N
13852,58.2547497930937,K
13853,95.8820608782116,W
13854,69.2733709372114,I
13855,92.997646646807,Y
13856,59.340757106198,Z
13857,83.5747993376572,V
13858,54.2673261195887,E
13859,30.5010501642246,O
13860,68.5753980353475,J
13861,3.82569359964691,E
13862,36.8361425395124,N
13863,49.7588499765843,E
13864,87.5250724884682,X
13865,69.7869163143914,F
13866,99.7262500997167,R
13867,58.527489309432,G
13868,15.9654243588448,G
13869,1.27591049089096,L
13870,3.50959797669202,B
13871,14.6690099714324,S
13872,43.1488450241741,R
13873,85.1329120411538,M
13874,35.8165314476937,N
13875,38.1777752849739,C
13876,52.2583983740769,I
13877,44.9029203499667,R
13878,53.3923184101004,X
13879,94.6835956468713,S
13880,58.9486147745047,K
13881,18.0398563507479,O
13882,60.9311130759306,O
13883,88.4054870221298,S
13884,66.8248135291506,W
13885,51.80579216755,J
13886,25.8844753401354,Y
13887,7.18665677634999,Y
13888,44.0253432078753,H
13889,69.8314445253927,V
13890,71.2480417941697,I
13891,99.0810005967505,V
13892,1.4144773397129,Q
13893,74.750106446445,S
13894,19.628602653509,P
13895,84.1613105293363,I
13896,56.7874026403297,N
13897,55.0121172962245,A
13898,50.5541458979715,Z
13899,87.5141822672449,I
13900,14.7868708183523,H
13901,52.4429331284482,C
13902,48.4891803835053,E
13903,95.4334795190953,L
13904,45.355304490542,K
13905,44.3422463957686,J
13906,84.7448570921551,B
13907,17.1207754879724,V
13908,52.2033358605113,E
13909,6.00078663066961,P
13910,78.6490282865707,F
13911,55.3306567741092,Z
13912,23.745104708476,P
13913,64.1502625478897,O
13914,2.0551761733368,X
13915,86.504832332721,K
13916,23.2868894350249,O
13917,16.1523270176258,D
13918,59.5569276148453,C
13919,49.2183386380784,X
13920,50.0942284800112,G
13921,33.5446517530363,V
13922,28.9629743834958,X
13923,36.0289329204243,V
13924,58.5174767950084,A
13925,94.5499893696979,P
13926,56.5026489503216,C
13927,62.7353740620893,D
13928,73.7039576205425,D
13929,33.3188451172318,D
13930,92.8294958602637,Q
13931,6.70817937934771,E
13932,29.1842763812747,H
13933,20.2737033441663,E
13934,43.4470171080902,N
13935,91.2602144656703,W
13936,50.7741162606981,V
13937,28.7702740607783,E
13938,65.3798895746004,O
13939,68.0646913866513,J
13940,22.3944127601571,U
13941,94.0406935566571,K
13942,91.5663166597951,G
13943,9.84139944706112,X
13944,55.2929036030546,A
13945,21.936146983644,X
13946,42.9072468345985,M
13947,21.1524320989847,Z
13948,1.87350312853232,T
13949,84.2857492906042,V
13950,73.9726550478954,A
13951,88.1394702447578,F
13952,52.9619386910927,B
13953,33.1185556203127,G
13954,69.0301294042729,T
13955,9.9067705553025,M
13956,34.8606651548762,P
13957,93.7299294988625,G
13958,10.5997702309396,J
13959,3.89234754559584,D
13960,73.45498573035,C
13961,31.2124134539627,O
13962,92.2684476394206,Y
13963,37.8187413408887,A
13964,85.5401485648472,W
13965,5.82878698525019,Y
13966,48.2345075712074,B
13967,85.4526706459001,J
13968,58.63967325259,L
13969,4.22301605646499,J
13970,89.3001651326195,L
13971,76.812197688967,S
13972,83.8678113732021,Z
13973,11.2016977877356,S
13974,42.4154272938613,I
13975,72.1841874364764,X
13976,52.0787775376812,J
13977,50.0057728162501,H
13978,51.9524518381804,E
13979,72.4869075620081,O
13980,15.3118644168135,A
13981,54.7632171844598,O
13982,67.494896017015,R
13983,57.4939857956488,W
13984,59.7051820158958,Y
13985,87.1268957438879,S
13986,36.6406290971208,P
13987,58.9018993959762,G
13988,44.6699587833136,P
13989,94.5407982042525,C
13990,51.9264139484149,F
13991,76.7591135308612,K
13992,2.07979373075068,R
13993,82.8154355958104,B
13994,33.109357424546,F
13995,32.6474980935454,N
13996,19.7574446548242,B
13997,98.4080630377866,A
13998,84.8591119835619,O
13999,26.6146256306674,D
14000,36.768326377729,C
14001,30.165052047465,W
14002,85.1455713217147,P
14003,55.8118164346088,I
14004,55.1840058164671,I
14005,52.9102558949962,B
14006,35.6726307517383,U
14007,18.6222817271482,F
14008,18.2332598899957,G
14009,27.0448804865591,E
14010,11.2971611605026,J
14011,63.1976457848214,Z
14012,63.1956157737877,R
14013,86.4324731773231,R
14014,2.76995290303603,F
14015,30.9851853102446,T
14016,64.830488152802,A
14017,54.0334252559114,G
14018,87.8592151075136,X
14019,26.6570986597799,T
14020,98.1060212114826,F
14021,46.418422460556,D
14022,60.2907867571339,M
14023,57.3130156907719,Q
14024,61.8666090935003,E
14025,40.9739147047512,F
14026,63.9909790940583,E
14027,29.5798917838838,W
14028,48.9218408078887,A
14029,5.12643878022209,V
14030,2.62548722280189,O
14031,91.606579010142,J
14032,96.9434372647665,F
14033,62.1997559885494,W
14034,86.3849779171869,W
14035,56.2278984854929,U
14036,6.62176110269502,X
14037,7.82692325673997,N
14038,53.1405996005051,L
14039,55.4219040286262,W
14040,37.8768227435648,C
14041,80.1421091582161,O
14042,93.521156063769,M
14043,19.0940654976293,V
14044,15.2010671526659,V
14045,7.15887456014752,C
14046,81.2777742813341,Z
14047,72.6999251674861,L
14048,34.8267411347479,G
14049,35.4328690664843,Z
14050,50.6832145983353,B
14051,86.0321096801199,N
14052,51.6387415917125,S
14053,45.1509200504515,C
14054,79.5774667605292,B
14055,4.77006485615857,R
14056,76.4759584898129,A
14057,38.4749234314077,U
14058,79.6363749520388,J
14059,33.3861993292812,R
14060,6.84782603941858,M
14061,55.5614460867364,Y
14062,19.2291536743287,U
14063,35.4641781989485,S
14064,44.162982791895,M
14065,70.3633433745708,V
14066,34.231968554901,P
14067,78.1056518270634,E
14068,67.0770008577965,C
14069,45.5616495143622,C
14070,9.75018423236907,U
14071,33.6459629009478,C
14072,91.5511948075146,S
14073,70.1785184869077,A
14074,23.1461726678535,N
14075,44.4128265571781,K
14076,96.27134168474,L
14077,44.8006895668805,L
14078,87.1572783722077,B
14079,30.3530212175101,H
14080,89.9952503703535,W
14081,67.956536647398,T
14082,16.6376909946557,T
14083,97.6935617583804,T
14084,72.5460649495944,O
14085,26.4718685029075,N
14086,30.8867530904245,W
14087,8.44721108535305,C
14088,83.2786801536568,E
14089,45.4146259727422,S
14090,20.5300382857677,I
14091,14.8824229575694,B
14092,13.9917395908851,D
14093,56.6515801984351,F
14094,20.4528384429868,E
14095,63.3937144381926,Q
14096,87.7895129295066,I
14097,1.35030982247554,I
14098,67.5604025223293,F
14099,52.7645644955337,V
14100,94.3478471410926,Y
14101,34.650073148543,M
14102,45.1301337415353,F
14103,64.9732594564557,F
14104,14.3208292068448,V
14105,81.8787733977661,J
14106,2.96628347621299,Y
14107,68.3025026072282,N
14108,89.4147029425949,J
14109,20.7997428700328,J
14110,9.16228652303107,D
14111,16.014904405456,U
14112,2.00007004872896,M
14113,25.1417593760416,D
14114,78.304302060511,W
14115,82.010436171433,D
14116,42.9917638357729,B
14117,19.6465546134859,C
14118,51.2354633924551,W
14119,85.8424355764873,C
14120,39.9313757529017,G
14121,37.4886151559185,M
14122,38.0174569678493,D
14123,14.5003033054527,B
14124,75.1661508793477,A
14125,45.3746773821767,D
14126,89.9639492824208,C
14127,35.693084146129,W
14128,56.3990696363617,D
14129,58.5211610291153,H
14130,18.5007852821145,A
14131,3.70305174239911,U
14132,43.7848482024856,Y
14133,10.1132518290542,Z
14134,80.4634853592143,A
14135,34.764021840645,E
14136,79.0373154436238,D
14137,19.0803181768861,J
14138,2.62469385680743,R
14139,30.1898521166295,N
14140,69.2768668509089,K
14141,26.365230261581,A
14142,36.4104517451488,Q
14143,50.7304350996856,L
14144,46.582589060301,U
14145,64.5663146565203,B
14146,54.4307652309071,H
14147,58.2423888517078,P
14148,93.7157248384319,V
14149,1.45889306557365,Y
14150,80.4749358394183,B
14151,16.5886943114456,V
14152,59.9926917531993,Z
14153,70.0718938221689,V
14154,6.46426275116392,B
14155,75.9867898412049,F
14156,28.7984506664798,F
14157,83.462730369065,H
14158,29.3556908734608,U
14159,73.0855825694744,P
14160,59.2796116359532,X
14161,47.9332213776652,E
14162,11.7485279790126,T
14163,39.7395438246895,U
14164,20.001286231447,Q
14165,94.6071716980077,T
14166,89.9737050633412,C
14167,45.9864275655709,M
14168,61.5766965767834,R
14169,95.0830016604159,J
14170,30.837124992162,X
14171,21.3605930893682,U
14172,97.3572753984481,E
14173,6.07860041642562,X
14174,44.7313610792626,D
14175,46.4017279138789,I
14176,32.4984075222164,H
14177,73.0664657198358,P
14178,91.7278115069494,K
14179,56.8075395089109,E
14180,5.62884047580883,Z
14181,22.2624729226809,E
14182,36.066405224381,Q
14183,88.9302735372912,G
14184,15.7206814489327,B
14185,80.2891884583514,U
14186,91.3635712757241,L
14187,65.6118718981743,F
14188,68.5094887041487,Q
14189,50.3739372575656,G
14190,24.8237234996632,V
14191,83.2100273144897,G
14192,60.6682970079128,R
14193,59.6822051049676,O
14194,58.8735941469204,Q
14195,48.7938619456254,L
14196,3.6605450368952,W
14197,98.3162445523776,W
14198,46.7228213115595,C
14199,58.0696888018865,L
14200,78.1100506184157,E
14201,37.9115094498266,H
14202,53.6320879554842,T
14203,79.248035563156,M
14204,62.8180637329351,X
14205,19.0817325853277,O
14206,25.6459592895117,V
14207,83.6645761025138,B
14208,41.5374897383153,S
14209,5.56957187084481,R
14210,59.4304868946783,R
14211,55.1525135729462,N
14212,90.2506726379506,A
14213,65.0229606700596,P
14214,57.8348502316512,K
14215,8.46603701799177,Z
14216,37.4303912566975,H
14217,61.132186741801,Z
14218,33.8179035838693,B
14219,97.0192664484494,G
14220,2.23583558411337,N
14221,10.7686586480122,K
14222,58.0929022082128,Z
14223,77.3944410376716,R
14224,78.6013755702879,G
14225,7.26308291498572,I
14226,54.6397004555911,C
14227,96.8784015374258,Y
14228,64.0885602070484,J
14229,64.2538693607785,I
14230,20.0480795197655,U
14231,53.3803191268817,X
14232,8.3411952694878,W
14233,21.4629742521793,G
14234,12.4575739826541,N
14235,60.6157139157876,P
14236,44.3590745877009,Z
14237,68.6045477758162,P
14238,15.8742176957894,S
14239,17.8686377624981,M
14240,19.8480867715552,B
14241,95.4179041073658,G
14242,76.4266813083086,N
14243,46.861418494489,G
14244,15.382560958853,D
14245,6.63509838283062,R
14246,42.9635875527747,V
14247,34.7860212833621,C
14248,91.797555267578,O
14249,38.3887340896763,K
14250,38.5194154304918,I
14251,31.0448536293116,V
14252,98.7096976356115,S
14253,27.1611445515882,E
14254,95.5131579535082,X
14255,29.7721646169666,F
14256,93.796117415186,Y
14257,75.8740697726607,E
14258,54.5787214771845,D
14259,64.0894622779451,V
14260,24.1675500990823,B
14261,65.1399703409989,Z
14262,62.2328089864459,D
14263,93.6758598741144,E
14264,67.2761071862187,J
14265,45.037830302259,W
14266,42.3646496112924,P
14267,57.3104952168651,T
14268,30.4255223853979,B
14269,74.5876691674348,B
14270,3.77864516829141,Y
14271,87.8152008936741,Y
14272,59.7296114834026,S
14273,97.9249601273332,P
14274,9.82222029264085,G
14275,14.2045791333076,B
14276,66.4287769296207,T
14277,35.8399208886549,L
14278,88.6913040655199,K
14279,4.00802274630405,L
14280,68.043734068051,I
14281,21.4963107910007,A
14282,23.5332770943642,Z
14283,24.319646259537,B
14284,33.6443032149691,B
14285,32.9694056485314,R
14286,87.5794511015993,T
14287,5.41850301320665,V
14288,64.9929194618017,B
14289,97.6672879725229,P
14290,88.6127646814566,J
14291,75.9526601438411,Z
14292,25.2474042675458,Q
14293,45.6499574952759,O
14294,33.3685377561487,R
14295,41.2733460229356,Z
14296,6.79198269918561,V
14297,69.2523189282511,N
14298,39.4926002859138,M
14299,46.8397222775966,C
14300,66.2002249648795,N
14301,15.4272029688582,H
14302,7.76411750121042,D
14303,26.2847228716128,I
14304,21.0173587435856,U
14305,38.8066756720655,D
14306,67.4557602468412,B
14307,1.2701358771883,J
14308,42.5060520537663,O
14309,56.3143428089097,O
14310,48.7878088620491,G
14311,9.20840831194073,E
14312,59.8314548842609,W
14313,89.5843537922483,N
14314,10.1685927202925,Q
14315,65.9100931021385,D
14316,60.8847984948661,B
14317,33.0463956880849,E
14318,3.04417579411529,I
14319,60.6991604180075,N
14320,14.5901634891052,H
14321,84.7366959264036,W
14322,15.6363765099086,X
14323,22.2411422824953,P
14324,40.7701216645073,A
14325,5.07079892745242,O
14326,47.7937441829126,J
14327,15.4176589043345,Y
14328,30.0775085045025,Y
14329,59.5735099068843,J
14330,19.0547202699818,K
14331,1.94186710217036,N
14332,94.9199895546772,X
14333,35.3716483372264,K
14334,54.1002785863821,T
14335,41.1858688646462,F
14336,9.65495700924657,W
14337,13.6681309978012,Y
14338,30.2590523757972,U
14339,76.8152616412845,E
14340,77.5751800870057,H
14341,73.7103663461749,I
14342,17.0821064158808,O
14343,54.1161524986383,L
14344,90.6338085057214,V
14345,93.5140561999287,S
14346,39.3406665374059,Q
14347,93.0832270705141,W
14348,40.7490974080283,D
14349,75.2647379736882,H
14350,55.0330728860572,A
14351,33.2285829605535,L
14352,3.5915324757807,O
14353,54.4141744794324,F
14354,39.6472363055218,Y
14355,56.4715399169363,E
14356,42.2201834470034,N
14357,92.9586807338055,D
14358,63.5678710322827,H
14359,98.7445885438938,S
14360,33.1261670610402,N
14361,6.83112049777992,W
14362,71.6306924775709,A
14363,7.64182932674885,C
14364,14.9096475425176,T
14365,24.8962465883233,L
14366,39.5560766188428,J
14367,66.0786244480405,Z
14368,90.7713043945841,T
14369,24.5924241775647,I
14370,13.2969641713426,L
14371,72.851525379112,T
14372,88.8426699715201,C
14373,52.9489585282281,Z
14374,70.1321363686584,C
14375,2.61638302588835,B
14376,6.10524948313832,R
14377,24.262503762031,R
14378,10.2302825679071,N
14379,44.2304543526843,Z
14380,50.6774085902143,P
14381,40.4323923599441,I
14382,56.7343652511481,Q
14383,35.9439311267342,T
14384,19.7473693746142,E
14385,21.8216942520812,A
14386,51.2118084358517,R
14387,81.6463747869712,W
14388,7.10402002884075,M
14389,71.9939566005487,I
14390,85.5621149074286,K
14391,36.9540668437257,T
14392,25.7849040238652,G
14393,19.8617112115026,Y
14394,58.4357267669402,M
14395,55.3761942395941,J
14396,62.5535420859233,Y
14397,17.7373067047447,B
14398,48.1026136728469,I
14399,44.0598267263267,J
14400,50.8361780238338,W
14401,71.1842461924534,I
14402,52.4458032283001,V
14403,22.1788287416566,X
14404,79.0326222777367,Q
14405,56.6781780705787,F
14406,15.4649210113566,J
14407,28.8855715373065,C
14408,28.5721828185488,B
14409,77.8479155234527,V
14410,19.1263298087288,A
14411,29.330811972497,N
14412,26.1267976067029,D
14413,36.3554387665354,V
14414,45.0094635551795,T
14415,86.4620080641471,X
14416,87.322526996024,O
14417,51.6535075022839,W
14418,52.9360701052938,N
14419,78.7376426050905,Y
14420,60.687873709714,R
14421,56.8804491269402,K
14422,50.880681271432,O
14423,24.4015339666512,L
14424,84.3306189447176,B
14425,68.6908680428751,F
14426,84.1362908605952,E
14427,5.86899821017869,D
14428,96.002766930731,K
14429,31.5298140658997,F
14430,12.8885896115098,B
14431,53.7794868471101,S
14432,51.6255990630016,P
14433,28.3767439897638,S
14434,53.4558308627457,R
14435,26.8289408260025,C
14436,28.8305620162282,F
14437,24.1304598296993,E
14438,85.3949951347895,F
14439,38.918796941638,T
14440,37.4112078610342,G
14441,95.9494702494703,T
14442,12.6459005465731,C
14443,92.8091413974762,A
14444,91.1897230246104,X
14445,95.1428674738854,N
14446,9.46754162106663,Q
14447,59.5171318473294,B
14448,45.9355230606161,F
14449,39.4975173617713,G
14450,29.5462833445054,J
14451,96.726450432092,K
14452,47.2346360771917,H
14453,47.9987381633837,T
14454,2.04161014268175,F
14455,75.850653846981,F
14456,90.6781676893588,P
14457,39.717681623064,K
14458,40.3538371864706,R
14459,91.7217081047129,M
14460,23.7535548780579,H
14461,50.2195949901361,G
14462,56.1701410999522,F
14463,82.5320817464963,T
14464,13.687333778711,Z
14465,12.2212947728112,R
14466,91.7289662314579,B
14467,65.7446183094289,K
14468,28.4224640130997,L
14469,45.6550966601353,Y
14470,56.7651040977798,T
14471,81.9230283712968,X
14472,68.8722942427267,C
14473,59.731551437173,J
14474,18.1779394673649,J
14475,20.1021615455393,X
14476,84.0186345614493,C
14477,49.7708889062051,U
14478,89.2284282182809,Z
14479,63.9003798046615,M
14480,31.5591592493001,B
14481,79.5716766801197,T
14482,29.5370929858182,M
14483,31.5183844692074,I
14484,23.6088099442422,X
14485,53.576642139582,G
14486,21.3987231547944,Z
14487,77.5967850480229,M
14488,73.6694614244625,Z
14489,64.6938399362844,J
14490,52.2469392730855,S
14491,1.45736460457556,R
14492,96.4060529440176,H
14493,58.666244432563,P
14494,53.9014861790929,Y
14495,37.5903971509542,S
14496,3.57862863224,T
14497,30.6758629523683,R
14498,98.8230147743598,T
14499,76.0482155331411,B
14500,79.384774943348,W
14501,23.3862265839707,A
14502,12.8444694818463,Z
14503,49.2669929100666,B
14504,10.8884173589759,A
14505,36.462102178717,I
14506,70.1821309656371,H
14507,63.0938710509799,J
14508,15.9053667904809,A
14509,34.1605173251592,Z
14510,32.9470468065701,L
14511,13.771770956926,F
14512,71.3591628680006,W
14513,41.9677012597676,D
14514,86.5093234402593,J
14515,6.00007739802823,W
14516,79.0178311502095,H
14517,18.2076167124324,M
14518,82.2131299921312,F
14519,90.4518545246683,F
14520,50.8395394624677,P
14521,70.3975779504981,F
14522,72.6306101412047,C
14523,87.8941423660144,E
14524,31.1790618633386,P
14525,62.4279481852427,Y
14526,69.0036222117487,W
14527,5.36577373649925,Z
14528,19.8362492548767,N
14529,25.9181860995013,D
14530,52.2042237555143,W
14531,32.8645184182096,P
14532,64.491860419279,A
14533,23.6452453795355,O
14534,91.4897225080058,N
14535,25.0028321137652,O
14536,2.79583170008846,O
14537,97.8916998847853,M
14538,69.0100775219035,B
14539,14.6006400277838,M
14540,32.4920946394559,X
14541,85.4891566073056,H
14542,37.1995084753726,K
14543,26.3783826327417,S
14544,14.8529172523413,W
14545,97.5670651874971,X
14546,51.1456229398027,K
14547,9.797467822209,O
14548,48.0114128876012,N
14549,88.8728486974724,T
14550,80.5500661169645,D
14551,45.7556421023328,U
14552,87.3863542457111,I
14553,98.1312032230198,X
14554,91.4868302338291,H
14555,62.2940123358276,S
14556,66.0419260326307,N
14557,6.7242596372962,J
14558,55.0628772070632,R
14559,68.7666446950752,G
14560,6.3923968707677,Y
14561,56.5476062644739,W
14562,56.6691620408092,H
14563,77.9875005471986,G
14564,70.6304485378787,F
14565,34.7619351029862,W
14566,75.658559307456,M
14567,34.4539236580022,M
14568,29.4782986163627,V
14569,53.3240821578074,W
14570,33.3078521380667,N
14571,57.5116578335874,O
14572,48.1874110570643,R
14573,25.0281849275343,M
14574,74.744136919966,V
14575,97.6815890290309,L
14576,63.045018869685,N
14577,29.7321396609768,X
14578,14.4033588399179,L
14579,40.0541115629021,Z
14580,33.9714695424773,B
14581,23.8477554207202,M
14582,54.7205019665416,C
14583,33.9827130546328,G
14584,27.1321456287988,S
14585,13.7589588302653,L
14586,91.4448753278702,G
14587,41.9696780017112,M
14588,84.5319031053223,N
14589,95.4693747260608,I
14590,17.2860330552794,R
14591,22.1144501764793,Y
14592,87.2683301800862,Q
14593,32.3645768279675,M
14594,2.60449154861271,S
14595,15.9933905389626,E
14596,54.4884323517326,U
14597,85.0828653736971,N
14598,97.8011494157836,I
14599,27.3797502482776,Q
14600,78.0086609844584,L
14601,12.4405292107258,T
14602,79.973628799431,A
14603,79.0145057160407,J
14604,40.3376868788619,F
14605,54.4033679536078,R
14606,21.7731032068841,U
14607,74.5860271379352,G
14608,89.1575316002127,V
14609,45.3051963711623,B
14610,80.1761306577828,Z
14611,27.6435814255383,H
14612,59.3863613712601,O
14613,28.3082980955951,F
14614,62.1545172079932,I
14615,2.14871250046417,Y
14616,29.3868258844595,W
14617,24.152766647283,C
14618,55.7306525509339,J
14619,79.9853786560707,M
14620,19.4756327739451,D
14621,81.7313503955957,G
14622,52.777455177391,W
14623,23.6249427336734,Y
14624,33.2207854122389,H
14625,50.4906146593858,J
14626,96.2189573547803,U
14627,33.7093665103894,L
14628,53.4776939863805,U
14629,74.0359481314663,K
14630,22.1390357171185,Z
14631,25.0701299449429,S
14632,99.5980332898908,C
14633,38.5081261636224,N
14634,49.820421184646,I
14635,71.0299649850931,L
14636,61.1211526410189,V
14637,70.9647391163744,A
14638,55.10261389683,O
14639,61.0045594186522,V
14640,56.7510819490999,Q
14641,48.732188486727,K
14642,47.5553987962194,K
14643,66.6899263965897,Y
14644,53.1311808831524,L
14645,26.25983717083,N
14646,75.6408028134611,R
14647,40.6113912088331,M
14648,28.0521907289512,D
14649,11.6724820078816,J
14650,11.1579567652661,I
14651,73.77519934671,F
14652,96.0407675229944,S
14653,22.1666188715026,U
14654,30.1045342350844,E
14655,27.1225229399279,S
14656,75.2518837112002,G
14657,33.6918550403789,I
14658,68.1824734248221,W
14659,42.1960414850619,H
14660,21.3315991454292,E
14661,59.0867216098122,B
14662,46.4830272407271,C
14663,55.3398305827286,R
14664,32.5618286498357,Z
14665,56.3766289660707,H
14666,70.6436261029448,P
14667,74.4748772052117,R
14668,48.8529523722828,L
14669,13.1825680972543,S
14670,15.4084248885047,Q
14671,99.9589525356423,D
14672,61.7583911044058,H
14673,72.9782706850674,G
14674,28.7569281137548,Y
14675,95.9009658501018,R
14676,74.7256384619977,B
14677,45.5758243477903,C
14678,7.3097543597687,L
14679,19.4670326164924,J
14680,90.552860256983,A
14681,29.4330895014573,V
14682,3.10403923341073,V
14683,24.2577166894916,M
14684,64.991604953073,D
14685,78.1935503897257,M
14686,83.3071884983219,H
14687,44.5121204638854,G
14688,8.59951421385631,M
14689,22.4452024288476,K
14690,52.2550548915751,E
14691,69.4621236769017,H
14692,70.9109876309522,R
14693,71.3231894054916,O
14694,12.5332709962968,Q
14695,42.3746261904016,H
14696,79.1281726190355,K
14697,94.8370149598923,Q
14698,87.3024865696207,Q
14699,80.1376005094499,J
14700,76.7107661496848,Z
14701,65.7846184633672,P
14702,21.9568322864361,B
14703,77.0633318985347,K
14704,11.75906258123,J
14705,71.8816713746637,I
14706,58.2373719222378,Q
14707,74.3410688005388,U
14708,48.0287841199897,F
14709,11.3313256176189,C
14710,19.5671859972645,E
14711,63.2114410500508,T
14712,25.0625619308557,I
14713,92.8112425645813,C
14714,28.4468531426974,D
14715,59.2016393106897,Q
14716,66.1647416194901,T
14717,13.365843294654,M
14718,50.9762951852754,R
14719,8.15143627184443,P
14720,16.4253719034605,H
14721,21.8694985006005,D
14722,52.4805902030785,W
14723,77.0526308505796,T
14724,4.63881145464256,I
14725,72.4222340229899,O
14726,20.1172178199049,U
14727,4.51099101663567,S
14728,69.2172518470325,E
14729,49.6917591595557,N
14730,98.0190690453164,U
14731,88.364516868256,C
14732,34.3397364651319,F
14733,11.7690604357049,F
14734,93.7120948184747,B
14735,39.6795878848061,U
14736,18.1665642692242,C
14737,57.0907476576977,G
14738,2.47529906849377,P
14739,30.5864105043002,M
14740,20.0507442420349,N
14741,4.18013386265375,H
