id,numeros,letras
3590,65.6436727843247,R
3591,30.5164853383321,M
3592,87.3942325620446,X
3593,11.0074408596847,C
3594,41.2923592387233,K
3595,53.2521539956797,Z
3596,53.7617333496455,W
3597,64.9747160007246,V
3598,26.1512936432846,V
3599,59.5036589396186,E
3600,61.0243617130909,W
3601,21.3941056397744,P
3602,81.7338703854475,Z
3603,5.69354785257019,W
3604,85.2878126543947,J
3605,35.4211185413878,J
3606,87.6035509968642,M
3607,66.0662661804818,F
3608,47.7012873443309,C
3609,2.37621010141447,V
3610,57.3646514874417,F
3611,34.896118558012,Y
3612,94.1290371732321,X
3613,21.6206408243161,T
3614,31.7062150151469,L
3615,41.0468006271403,C
3616,18.427092878148,X
3617,94.6984846226405,M
3618,1.99361031292938,B
3619,53.5893853460439,T
3620,97.1803775553126,C
3621,36.2942276492249,Y
3622,35.3485371586867,H
3623,21.080548907863,C
3624,66.8396252405364,R
3625,89.0073123741895,G
3626,72.048483357532,O
3627,27.5143356993794,A
3628,94.8696825348306,M
3629,45.1489883947652,P
3630,8.94271921669133,E
3631,41.5132301049307,J
3632,38.2721162727103,A
3633,76.830466727959,I
3634,92.9578751281369,O
3635,19.7637953169178,K
3636,22.2226521226112,P
3637,41.9914034693502,S
3638,79.2707922060508,P
3639,59.5523672874551,X
3640,66.5027772616595,O
3641,21.3401712046471,H
3642,39.1514708874747,X
3643,85.747737678932,S
3644,55.3695915923454,H
3645,71.9696614237037,S
3646,28.1374368090183,U
3647,77.9121205434203,T
3648,46.2815900496207,O
3649,95.7235170602799,O
3650,76.1512189370114,W
3651,78.2278085460421,Y
3652,69.9909320890438,Z
3653,43.6942640340421,V
3654,20.4665837353095,I
3655,25.9192438516766,R
3656,97.7143255933188,Q
3657,53.3899455498904,E
3658,16.7028344357386,U
3659,50.1431595161557,V
3660,40.49649070343,X
3661,35.7153103339952,C
3662,89.8070338943508,F
3663,70.7284008057322,N
3664,12.360198201146,S
3665,91.7872698844876,A
3666,95.6070570682641,Q
3667,41.4029070532415,G
3668,55.4351843977347,B
3669,14.8749489192851,P
3670,42.0644303669687,T
3671,84.3081971986685,A
3672,98.2685556241777,R
3673,98.5461800843477,E
3674,72.6886331806891,S
3675,34.9849770476576,G
3676,15.7925898570102,Q
3677,25.9737608814612,C
3678,87.2395077068359,U
3679,1.170623523416,A
3680,46.3783995790873,Y
3681,59.0673802508973,F
3682,79.3652136160527,C
3683,71.5140947143082,Q
3684,6.84115053038113,X
3685,13.7659411148634,P
3686,54.2132913928945,P
3687,53.6127289861906,J
3688,73.6902842679992,P
3689,88.8931213549804,T
3690,98.0821857945994,A
3691,44.1833211656194,B
3692,21.6907341647893,X
3693,20.9558434092905,P
3694,2.28718449757434,Z
3695,37.2595381299034,T
3696,23.4721914625261,L
3697,85.2469955310226,Y
3698,84.0497662532143,H
3699,38.477161009796,G
3700,17.4521507190075,H
3701,94.9458421436139,T
3702,51.2916443494614,Y
3703,38.1476441577543,N
3704,62.2958948945161,C
3705,84.9400073781144,R
3706,49.1918252911419,S
3707,95.5525974566117,P
3708,44.8938163144048,X
3709,34.3631719143596,T
3710,43.8008719643112,V
3711,14.0903657092713,S
3712,34.960863183951,W
3713,63.0775827877224,P
3714,92.6318699561525,V
3715,32.2005951371975,R
3716,97.8434063950554,H
3717,45.1576290284284,U
3718,48.0386761508416,T
3719,17.2270957052242,B
3720,20.7969082444906,E
3721,26.7580483800266,Y
3722,23.1221283467021,I
3723,35.6325755999424,S
3724,91.4468794073909,L
3725,27.5611693486571,E
3726,9.49583128816448,M
3727,9.08240298763849,B
3728,50.724401608808,O
3729,97.0098753913771,Z
3730,17.4911650144495,V
3731,93.072720013326,H
3732,53.4387871741783,V
3733,84.2257339502685,P
3734,74.1893436335959,Y
3735,96.0122243494261,L
3736,88.9144498053938,U
3737,50.7420804696158,L
3738,17.506319598062,Q
3739,44.462906094268,W
3740,20.271426027175,I
3741,88.2039650292136,Y
3742,20.5796972252429,B
3743,21.1758545939811,O
3744,43.0259656803683,Z
3745,7.83096138108522,S
3746,19.5013676683884,P
3747,93.8023186656647,I
3748,52.3068798384629,B
3749,25.4586794828065,R
3750,28.4640403189696,G
3751,12.9408448371105,F
3752,83.3079168857075,W
3753,25.8486457341351,K
3754,10.2857974192593,K
3755,8.74344575102441,B
3756,77.9941923066508,K
3757,25.9942536917515,Y
3758,92.7109129647724,D
3759,34.612348536728,S
3760,14.3484116927721,S
3761,74.0969540325459,M
3762,22.0012572784908,B
3763,94.8471681729425,U
3764,21.876444342779,V
3765,29.2222820445895,S
3766,14.7776915237773,I
3767,36.0256606631447,S
3768,81.3672922612168,F
3769,47.7471031644382,A
3770,86.1600096644834,X
3771,52.7392832527403,R
3772,82.828740329016,M
3773,49.5635406670626,Y
3774,47.6445993974339,F
3775,51.5221148312558,S
3776,86.4262672015466,K
3777,11.8799630394205,E
3778,93.0676660882309,J
3779,29.9106247662567,W
3780,14.1906795657706,U
3781,9.08981598890387,B
3782,80.0861379352864,S
3783,56.5441815298982,M
3784,27.317592042964,O
3785,84.436194823822,F
3786,24.0250165816397,R
3787,85.2621964456048,P
3788,25.9997914643027,M
3789,96.9461345800664,Y
3790,25.4498248507734,M
3791,75.1531745658722,P
3792,4.25202023470774,E
3793,70.8049652457703,X
3794,63.6275282641873,O
3795,10.1347446045838,F
3796,95.7190080657601,B
3797,96.1390213570558,J
3798,6.72204054519534,R
3799,32.7152729954105,J
3800,30.3411034860183,Z
3801,72.301672702888,L
3802,93.6814873120747,P
3803,10.028076835908,B
3804,90.7772450391203,G
3805,12.9771214562934,P
3806,62.1017869170755,G
3807,94.333254291676,G
3808,89.8741369280033,B
3809,35.539066886995,H
3810,50.6573744565249,Q
3811,84.2084828095976,A
3812,70.2642666702159,P
3813,36.7093725006562,L
3814,57.4778359259944,J
3815,35.9130931871478,U
3816,80.6894764890894,U
3817,6.82243240368553,S
3818,70.4760660938919,R
3819,1.90939439390786,X
3820,18.3870983023662,T
3821,78.1244515515864,G
3822,63.6977543048561,Y
3823,1.71318538766354,E
3824,78.6565499235876,V
3825,43.9959112864453,K
3826,67.196534391027,M
3827,69.9661311439704,N
3828,36.2412394722924,V
3829,92.48233227944,F
3830,70.3037365765777,Q
3831,83.5596295408905,W
3832,94.7089055641554,X
3833,29.164799440885,Q
3834,76.439401579788,I
3835,62.1178020120133,Q
3836,81.0094767524861,A
3837,98.2029517085757,Y
3838,8.03798242215999,P
3839,47.7619892589282,Z
3840,54.0958648354281,J
3841,7.52379463496618,Z
3842,80.9929033808876,D
3843,87.3268533174414,L
3844,57.9506865304429,K
3845,43.4358702225145,Y
3846,69.1293284823187,P
3847,53.7472502423916,D
3848,22.277171641821,A
3849,67.0576018732973,F
3850,24.3700002557598,V
3851,26.7572672076058,H
3852,7.24903329042718,I
3853,46.2681820283178,S
3854,92.4009195454419,L
3855,72.8481645628344,U
3856,55.8941032795701,R
3857,46.1823305108119,W
3858,35.3510782856029,J
3859,36.6355352259707,Q
3860,32.9003768831026,F
3861,45.9236086253077,D
3862,16.6085249576718,N
3863,42.3644358895253,W
3864,18.093218955677,B
3865,46.98906969768,G
3866,1.91727264109068,X
3867,16.8834539465606,E
3868,68.0755152232014,B
3869,82.7653576261364,O
3870,81.1564451118466,V
3871,67.7189619452693,A
3872,9.90557782095857,W
3873,92.8429641118273,A
3874,16.9070286192,U
3875,16.279169941321,Z
3876,88.1557382929605,O
3877,10.71286173095,W
3878,38.5284342954401,W
3879,56.1954994227272,M
3880,66.3441508547403,C
3881,70.8173185575288,V
3882,8.80576984887011,T
3883,34.1011743370909,I
3884,6.22491543996148,O
3885,25.9860014314763,O
3886,42.2144623559434,X
3887,60.2112360671163,I
3888,19.6557550912257,K
3889,52.590740700718,K
3890,58.848894876428,J
3891,1.87621777760796,K
3892,4.20563486637548,P
3893,29.0267516833264,P
3894,27.1612796951085,T
3895,65.0569281398784,L
3896,49.9981397313532,F
3897,87.3140479905996,O
3898,5.08667214820162,V
3899,76.0336407090072,H
3900,93.0175056678709,X
3901,32.0604110378772,O
3902,93.5974364327267,A
3903,18.3662432115525,V
3904,57.9321351030376,L
3905,69.0476292108651,H
3906,87.9064943178091,P
3907,79.3225360161159,D
3908,59.2356852665544,H
3909,61.6521100264508,B
3910,75.8917070969474,L
3911,10.5780910251196,I
3912,96.1657509612851,L
3913,82.7367721092887,T
3914,91.4295298883226,N
3915,41.9918311894871,N
3916,29.9120392668992,S
3917,59.7185963529628,P
3918,57.2891686104704,Q
3919,24.6873744751792,Z
3920,87.3799012405798,T
3921,16.756277347682,U
3922,71.6356483469717,G
3923,27.2155011978466,F
3924,67.5164383735973,K
3925,30.9695924494881,F
3926,67.1708546096925,E
3927,28.6934880618937,P
3928,8.59720656275749,S
3929,80.0336130911019,L
3930,96.3751480204519,W
3931,23.42390624783,M
3932,73.4520609322935,U
3933,85.271010463126,Y
3934,62.8030346578453,G
3935,89.5010341354646,F
3936,78.4513657095376,I
3937,92.160133092897,Q
3938,17.6450390394311,S
3939,61.3062933399342,S
3940,10.8555727812927,R
3941,99.0913497367874,F
3942,36.6288407465909,J
3943,97.4013545447961,O
3944,35.1447129314765,P
3945,91.4066310485359,G
3946,1.93682182091288,T
3947,54.4479642549995,J
3948,17.3794877154287,L
3949,34.3281011451036,X
3950,88.2638618682977,U
3951,88.3787562423386,H
3952,36.534126713872,I
3953,39.7926729538012,P
3954,3.19887612387538,D
3955,64.3145583441947,D
3956,24.782217197353,R
3957,92.1430441106204,I
3958,47.1881914697588,T
3959,68.7026218411047,Q
3960,18.8522751613054,L
3961,1.9482173032593,A
3962,54.8248593180906,O
3963,91.0453728490975,B
3964,78.5756733841263,I
3965,19.6817528044339,M
3966,3.95408713561483,G
3967,89.6562686774414,Q
3968,66.9631876549684,U
3969,67.6297755429987,I
3970,53.3709425453562,U
3971,17.5177596134599,G
3972,96.8051472723018,Q
3973,43.7329647541046,T
3974,28.576125768479,W
3975,84.8313533246983,Z
3976,50.1702202139422,F
3977,68.3564912104048,O
3978,23.6140452055261,A
3979,30.712113409536,B
3980,87.6201269270387,I
3981,43.5053053405136,N
3982,20.2521530122031,V
3983,90.9947292266879,E
3984,89.4885820304044,P
3985,80.1956335296855,U
3986,35.0331919821911,C
3987,17.0388313077856,M
3988,15.4366037761793,O
3989,75.2039274002891,P
3990,64.335985403508,Y
3991,58.3133276978042,N
3992,17.5391213253606,J
3993,20.1076983960811,O
3994,68.2629810452927,O
3995,39.4497650454287,G
3996,36.8491950570606,C
3997,46.6438140538521,P
3998,47.3912417623215,V
3999,94.6472280945163,J
4000,93.6221336747985,Z
4001,5.76617727195844,Z
4002,46.6229891818948,U
4003,58.5011791272555,Q
4004,8.29535967228003,Z
4005,84.1968055150937,B
4006,36.217323172139,F
4007,76.3844383205287,Q
4008,50.3877843166702,Z
4009,55.8376268185675,Q
4010,99.2967269504443,P
4011,59.2941812968347,K
4012,16.4149906083476,O
4013,21.9371750010178,B
4014,43.6963813593611,W
4015,71.19035157701,F
4016,90.6292415398639,V
4017,36.5572299861815,R
4018,84.34834362939,D
4019,8.62536493572407,W
4020,52.962207272416,Q
4021,82.9570854825433,A
4022,46.5419096851256,L
4023,18.9529213330243,D
4024,28.532356693875,N
4025,49.769902379252,T
4026,98.3348313849419,I
4027,62.9246335150674,C
4028,14.5916659955401,V
4029,11.4748434952926,V
4030,79.1782274693251,L
4031,46.9250043390785,U
4032,33.8233981833328,U
4033,1.68740178807639,K
4034,8.85761240613647,S
4035,38.8970835292712,Y
4036,28.9539722069167,I
4037,17.6415055999532,K
4038,75.4080558675341,G
4039,60.5697733478155,K
4040,69.0766063050833,D
4041,43.281788906781,S
4042,18.5508775429335,O
4043,21.5297360271215,X
4044,82.4749809238128,O
4045,22.1041955654509,Y
4046,3.97549248160794,T
4047,20.5813298732974,F
4048,56.932316278806,S
4049,92.5541700616013,S
4050,90.1272147332784,J
4051,98.1980209178291,G
4052,56.8676563624758,Q
4053,72.2333580336999,P
4054,23.993233628571,J
4055,43.2299065187108,E
4056,79.5737534600776,Z
4057,14.7069946590345,B
4058,21.6220850828104,B
4059,21.5202522850595,P
4060,65.8740152912214,C
4061,11.5584267084487,V
4062,11.4048983678222,Z
4063,41.2357981603127,O
4064,17.7709386323113,N
4065,35.4954892215319,A
4066,7.3090002713725,J
4067,76.2301362988073,G
4068,93.987778310664,N
4069,74.7466267831624,C
4070,16.3981515828054,J
4071,51.1870015207678,R
4072,33.9618853935972,C
4073,49.002701765392,S
4074,14.5774652766995,U
4075,92.4270759825595,O
4076,18.3033242563251,U
4077,43.2512301516254,E
4078,45.9658673794475,A
4079,91.2362822147552,I
4080,73.8843236018438,H
4081,26.600633908296,V
4082,55.3156982327346,U
4083,66.477241567336,O
4084,57.4505753596313,X
4085,66.0157760495786,O
4086,90.7371821654961,I
4087,70.2061699391343,V
4088,52.0041061672382,S
4089,83.3719951063395,X
4090,94.2221079547889,W
4091,40.6037643935997,Z
4092,87.9107872394379,D
4093,88.47620631475,Z
4094,19.3002463115845,B
4095,84.0803742667194,U
4096,80.2011883363593,B
4097,96.842924162047,Z
4098,93.3598158145323,A
4099,12.3623186382465,V
4100,51.8277590402868,Y
4101,65.8280045813881,W
4102,49.156665478833,O
4103,94.4087690471206,T
4104,97.3046483034268,Q
4105,75.4426804303657,V
4106,42.4901782798115,Y
4107,72.6916866682004,D
4108,76.3903729720041,B
4109,57.0797173832543,C
4110,42.0209135541227,V
4111,50.9682550332509,Z
4112,39.0058600255288,P
4113,18.1705696852878,G
4114,33.4302679647226,S
4115,98.5287715797313,L
4116,9.95209243195131,B
4117,85.6612791104708,F
4118,90.6203459475655,N
4119,14.1172070379835,D
4120,60.8541015766095,X
4121,11.141389248427,A
4122,60.1195328789763,N
4123,60.402674942743,N
4124,84.5711371616926,G
4125,51.684662774438,C
4126,60.7659877708647,R
4127,21.2385861047078,L
4128,14.9344534664415,U
4129,80.8683625070844,D
4130,94.7800909325015,J
4131,32.00054446375,J
4132,24.1008321426343,D
4133,30.2489720014855,F
4134,80.7219613909256,V
4135,19.2933377185836,M
4136,95.426998807583,Y
4137,1.3698503584601,Y
4138,23.9816258766223,T
4139,25.2864652397111,R
4140,46.0138974280562,N
4141,2.91534796869382,I
4142,9.16241698735394,F
4143,14.2885886605363,D
4144,45.2343549584039,N
4145,44.9064725984354,H
4146,24.6690766233951,G
4147,43.7357433675788,Y
4148,66.9328474390786,A
4149,21.9607326164842,S
4150,91.5880454697181,Q
4151,61.2369764235336,T
4152,22.8885823183227,C
4153,76.5024567388464,Q
4154,2.08247325127013,A
4155,78.0697886599228,S
4156,6.2656384492293,S
4157,50.6423790578265,T
4158,25.2883928155061,V
4159,99.4903149837628,C
4160,37.3417113602627,F
4161,41.1332956610713,J
4162,80.0298202903941,M
4163,79.7167156196665,L
4164,71.2741834791377,Z
4165,21.9137372467667,A
4166,48.7852191452403,I
4167,99.2409150276799,R
4168,47.5695571026299,N
4169,86.8412913158536,J
4170,24.7945307244081,J
4171,65.6931857236195,O
4172,35.4795595968608,H
4173,94.9230401148088,T
4174,96.1664078929462,O
4175,90.4008515952155,U
4176,49.1724682811182,P
4177,13.1168112664018,W
4178,78.5450263926759,T
4179,64.1592806752306,D
4180,9.07829617359675,Z
4181,97.184250801336,B
4182,54.6464095257688,X
4183,42.7696215647738,P
4184,74.6509103879798,H
4185,76.3889956513885,P
4186,49.6329722122755,C
4187,85.4010554330889,H
4188,7.40776482946239,I
4189,23.2579126635101,Q
4190,28.8905628118664,C
4191,27.6661569166463,C
4192,75.0340422450099,C
4193,51.7069936564658,Y
4194,19.2080438323319,N
4195,63.8620272814296,Y
4196,83.6455739738885,A
4197,53.9157791219186,S
4198,93.4593210457824,C
4199,35.2347451851238,V
4200,55.2481623617932,A
4201,46.8877757913433,W
4202,18.7167362603359,O
4203,15.6058607895393,Q
4204,82.9454313074239,F
4205,9.35313911596313,R
4206,36.64820026909,M
4207,32.7219408748206,V
4208,92.4555454875808,O
4209,5.51429630396888,H
4210,78.4471588344313,J
4211,47.998979522381,F
4212,96.5858936335426,R
4213,82.2331316480413,H
4214,54.9786389523652,P
4215,20.7791971133556,G
4216,72.1326711091679,V
4217,93.1320086028427,N
4218,33.5313523444347,K
4219,79.617585116066,N
4220,54.3541044178419,I
4221,5.60582829802297,M
4222,21.0368340935092,B
4223,10.6305545326322,K
4224,63.9488678614143,F
4225,82.5675101631787,G
4226,74.2055550012738,N
4227,56.3366511247587,V
4228,81.9970563636161,L
4229,31.6876184323337,M
4230,40.7421819691081,W
4231,78.9126150852535,Q
4232,29.5802714212332,W
4233,74.1380325225182,E
4234,87.8342879393604,K
4235,45.2048398486804,X
4236,38.8368033878505,K
4237,94.7618058274966,O
4238,89.5905643550213,I
4239,48.1204365745653,T
4240,64.7251443204004,X
4241,6.8469961618539,U
4242,86.6043216593098,F
4243,97.275530602783,N
4244,60.4697872425895,H
4245,15.1370067498647,R
4246,48.1365389146377,Y
4247,83.0670245634392,O
4248,46.8676163335331,S
4249,71.1391393744852,D
4250,77.3226963554043,G
4251,88.9506269628182,C
4252,98.9365262496285,H
4253,89.1211826724466,I
4254,21.2505662562326,U
4255,69.4713155108038,N
4256,29.9666638951749,Y
4257,5.97535113571212,F
4258,90.18983627134,G
4259,49.8865177759435,P
4260,7.86091933189891,E
4261,91.5110263407696,U
4262,82.8376828515902,S
4263,56.4724925139453,Y
4264,22.1662395568565,C
4265,22.8502375860699,X
4266,23.4180492064916,D
4267,64.4720707333181,D
4268,31.2266085024457,O
4269,96.3588128499687,U
4270,79.7990715231281,G
4271,31.7315156892873,A
4272,29.4126119504217,G
4273,78.1081503110472,U
4274,82.9389079990797,B
4275,30.7913413962815,Q
4276,98.4524037351366,N
4277,10.457524887519,D
4278,18.9526848145761,N
4279,43.8005219004117,D
4280,86.6058080997318,M
4281,1.75242794957012,Q
4282,59.4816014103126,L
4283,22.0714473146945,L
4284,47.2609010809101,P
4285,80.2802151867654,B
4286,60.5151950505097,L
4287,99.8443208881654,E
4288,60.6333418816794,S
4289,59.2779677393846,N
4290,49.6138631075155,D
4291,79.7095301011577,Y
4292,32.3932137929369,T
4293,25.8034069766291,B
4294,85.9591549066827,X
4295,52.8662311702501,G
4296,59.3659135550261,M
4297,89.0431106549222,R
4298,60.5685284507927,X
4299,33.5360681687016,I
4300,68.6349956593476,W
4301,42.0733771768864,E
4302,75.7197470748797,V
4303,2.93164038099349,S
4304,13.2069207844324,X
4305,24.9638875683304,E
4306,49.5554909030907,M
4307,86.3294712256175,I
4308,48.6194953869563,T
4309,26.3531712552067,J
4310,43.3455458532553,D
4311,66.5713053068612,F
4312,18.3047262406908,M
4313,86.6312779395375,J
4314,17.176144316094,H
4315,28.1065163726453,J
4316,67.2043148360681,D
4317,38.0713206387591,C
4318,42.4695658618584,K
4319,3.91305078146979,K
4320,41.8606746911537,S
4321,96.6564006796107,R
4322,53.1473253590521,G
4323,32.3097151510883,U
4324,20.4270573558752,K
4325,35.6794220420998,S
4326,60.505843201885,F
4327,37.5451213286724,A
4328,67.6824961758684,W
4329,41.1061700307764,P
4330,30.0023155533709,R
4331,37.4715405569878,W
4332,60.739094118122,X
4333,47.9808532565367,W
4334,67.3518652368803,B
4335,14.5809131537098,I
4336,56.8008146954235,Q
4337,29.3143431106582,L
4338,90.0880338076968,N
4339,17.1119542096276,S
4340,29.7527454635128,O
4341,53.49583949917,F
4342,98.9396791988984,T
4343,20.5502986344509,X
4344,64.4740368030034,E
4345,94.209428551374,D
4346,82.019804524025,L
4347,99.6594091472216,L
4348,84.5702551905997,N
4349,64.3556349901483,S
4350,14.0269633906428,H
4351,75.3634313757066,Y
4352,97.1205759828445,M
4353,36.2355530718342,V
4354,43.284345200751,G
4355,32.9217533010524,E
4356,39.7881400561892,N
4357,22.4226893347222,Z
4358,95.453269089805,K
4359,19.445278612664,W
4360,49.4380292401183,R
4361,92.0744584628846,Q
4362,63.0590184982866,D
4363,55.7314653482754,T
4364,14.2916955554392,M
4365,49.5548652275465,Y
4366,26.4333383776248,F
4367,32.1297776736319,D
4368,69.1991389042232,F
4369,67.6633604711387,H
4370,22.1534403152764,F
4371,85.7555030491203,A
4372,2.35483098658733,J
4373,66.8766034857836,R
4374,85.3887944605667,T
4375,26.5219798954204,O
4376,44.4158263145946,F
4377,69.3992301230319,N
4378,56.8032847354189,O
4379,35.9658858980984,X
4380,53.8524412056431,U
4381,78.3711008541286,C
4382,74.6222707261331,F
4383,5.48464983096346,D
4384,43.0607357132249,O
4385,93.3410337464884,Y
4386,99.5311469745357,F
4387,79.5267832151149,O
4388,51.4414111454971,A
4389,81.1999673645478,C
4390,17.8680161207449,J
4391,71.7826792185661,O
4392,23.0489656371065,S
4393,89.2318510166369,I
4394,39.2628558864817,W
4395,23.6926381813828,U
4396,10.1404176589567,N
4397,35.3040131889284,H
4398,58.583492318634,T
4399,98.5397292689886,C
4400,92.2605877171736,V
4401,94.5930623963941,C
4402,46.455929893069,J
4403,46.8260243765544,Y
4404,13.9374800322112,B
4405,47.9459085029084,R
4406,17.0189308654517,N
4407,51.6133806642611,L
4408,89.5258065673988,S
4409,35.3181847261731,U
4410,62.0227128136903,N
4411,14.3034018471371,S
4412,4.1700777602382,G
4413,1.45766301290132,H
4414,50.9381815546658,L
4415,15.1647327004466,V
4416,66.0057286140509,S
4417,82.7425082521513,V
4418,94.8133638987783,J
4419,52.3973748255521,D
4420,1.57024662406184,O
4421,9.0135375331156,N
4422,85.7430702371057,H
4423,97.0236053783447,Y
4424,18.8628251841292,F
4425,45.9733047448099,W
4426,18.3560356921516,E
4427,14.0884278530721,L
4428,99.3172042479273,X
4429,41.7984252991155,E
4430,84.2299268569332,T
4431,4.65755809447728,N
4432,68.8506112105679,A
4433,29.9974978701212,Y
4434,82.8117272281088,K
4435,34.0101702164393,W
4436,21.740425996948,T
4437,65.8109312963206,R
4438,63.8175287130289,J
4439,40.4814662844874,L
4440,38.4019788231235,Z
4441,28.8093708069064,S
4442,81.12864671438,S
4443,47.9518194126431,F
4444,51.9704192187637,L
4445,85.2063892942388,E
4446,25.3168281831313,A
4447,59.0223634440918,Y
4448,30.7448676994536,W
4449,21.3022633434739,X
4450,4.41805109125562,N
4451,66.4791681058705,N
4452,25.1729838449974,R
4453,54.1159120155498,Z
4454,32.3161293396261,E
4455,41.0893709282391,F
4456,64.3470061351545,F
4457,25.5277767535299,W
4458,92.9977587400936,U
4459,75.9565734511707,G
4460,87.2071811140049,U
4461,58.1813144683838,U
4462,51.2599728903733,W
4463,81.9637326868251,X
4464,29.3692607535049,J
4465,19.1095505524427,P
4466,92.1900515356101,Z
4467,87.6671251319349,M
4468,57.927776326891,Y
4469,62.791849946836,F
4470,3.18263698066585,B
4471,14.1562018329278,Q
4472,38.7567637562752,V
4473,94.7405959474854,N
4474,76.1187611883506,B
4475,55.7471056925133,S
4476,26.3267812270206,J
4477,95.8095082852524,Z
4478,26.5226796083152,Y
4479,91.2662186597008,W
4480,51.0243251416832,D
4481,20.3786691988353,B
4482,61.1795714760665,A
4483,96.5668474789709,K
4484,3.21317250118591,X
4485,47.9546244416852,A
4486,34.6692304974422,K
4487,23.3671598916408,Y
4488,89.6574887263123,G
4489,95.4621153546032,S
4490,2.70394966518506,I
4491,73.0479661554564,I
4492,92.9055908361916,T
4493,81.4134647606406,S
4494,50.752595824888,H
4495,58.555192486383,D
4496,23.5587949017063,V
4497,17.9857271411456,R
4498,17.3035440181848,F
4499,34.5233240853995,Q
4500,31.6977019414771,B
4501,78.0985486209393,B
4502,86.5566518167034,F
4503,46.642384109553,A
4504,67.8744283725973,K
4505,70.5653187886346,Y
4506,36.3410325318109,J
4507,65.0351081893314,M
4508,90.2097308819648,U
4509,50.8896031409968,U
4510,2.97654080716893,N
4511,44.0446011018939,T
4512,62.9265714865178,E
4513,55.9732319428586,D
4514,2.42693486064672,H
4515,56.947607020149,K
4516,78.0439178382512,O
4517,9.65264454064891,W
4518,58.5663248503115,H
4519,87.0293140085414,U
4520,9.88357681082562,B
4521,22.1122242845595,K
4522,21.6146796650719,C
4523,24.7990248976275,L
4524,41.0632866153028,O
4525,49.9499318732415,G
4526,56.1158700161614,T
4527,89.9344710761216,L
4528,91.5897929770872,D
4529,91.9926509475336,O
4530,16.3975578548852,L
4531,40.61552713532,E
4532,75.2154831509106,W
4533,55.6191130692605,H
4534,82.146003124537,J
4535,92.5965544625651,H
4536,60.2602714977693,A
4537,77.7897130839992,H
4538,41.1876290957443,U
4539,69.5890513793565,D
4540,49.7510691857897,R
4541,93.3236984724645,X
4542,37.3909560178872,V
4543,66.1482659578323,P
4544,43.4599280511029,I
4545,21.7252703991253,G
4546,61.7091226128396,O
4547,68.2490622538608,F
4548,27.0086983502843,B
4549,56.66735338117,T
4550,50.7355635461863,B
4551,52.5922686776612,O
4552,24.7264147482347,X
4553,77.9894979191013,G
4554,90.2078244662844,F
4555,3.3753582329955,W
4556,81.0760580440983,T
4557,25.1240327781998,B
4558,28.3399428625125,Y
4559,77.4250457319431,D
4560,73.1875430194195,B
4561,68.8652875479311,G
4562,86.1481334695127,F
4563,85.1237412751652,U
4564,22.0123140146025,Y
4565,50.1356972795911,D
4566,78.7676746854559,L
4567,47.2963493438438,Z
4568,66.0988485156559,D
4569,56.1465306072496,C
4570,59.5269678891637,F
4571,41.4036448681727,H
4572,39.47000746103,G
4573,24.6935038550291,L
4574,32.3906285478734,T
4575,58.7523869823199,L
4576,36.6882554439362,E
4577,64.4731430532411,K
4578,81.080897809472,F
4579,33.3258379127365,R
4580,23.2216810383834,T
4581,48.6192382615991,D
4582,22.0475886862259,J
4583,62.2171023958363,N
4584,19.2818361129612,E
4585,98.6214884710498,D
4586,74.3617810260039,Z
4587,49.3904055671301,E
4588,8.47066893940792,U
4589,38.6371803653892,T
4590,17.5276470342651,E
4591,76.5750894083176,S
4592,52.4849355870392,T
4593,66.2602116768249,V
4594,48.6020496331621,S
4595,47.000932615716,L
4596,2.387464170577,T
4597,99.4985187693965,L
4598,91.494577809237,B
4599,11.6572103982326,V
4600,57.2642276813276,I
4601,67.638569645118,O
4602,20.2715304216836,K
4603,66.3529912417289,Q
4604,36.2941337886732,A
4605,75.1012129080482,O
4606,74.1884202873334,W
4607,39.5416955088731,B
4608,67.3861056445167,Q
4609,61.5717258169316,W
4610,38.158705734415,W
4611,64.157674650196,E
4612,83.0650928616524,H
4613,81.1229588848073,A
4614,73.9673605705611,L
4615,38.435650581494,S
4616,45.8396179301199,W
4617,25.114876879612,S
4618,90.1576487636194,Y
4619,77.7687997452449,B
4620,71.7171581455041,W
4621,85.0368829004001,E
4622,29.1526137734763,O
4623,93.6162111246958,U
4624,4.84551500179805,X
4625,11.671494144015,V
4626,9.55354663007893,A
4627,82.1057969015092,T
4628,21.5560546687339,Q
4629,94.1864962887485,P
4630,80.3515312729869,F
4631,70.7943085925654,K
4632,23.5808062844444,G
4633,39.9504036516883,U
4634,80.3641896084882,K
4635,5.94660438247956,Q
4636,72.9742084962782,T
4637,69.1040288223885,K
4638,58.5465712840669,Z
4639,24.1259219532367,R
4640,6.34475406608544,F
4641,83.3238517427817,K
4642,8.88820693525486,H
4643,41.9483846798539,Y
4644,20.9123012642376,E
4645,47.750725255115,P
4646,51.0161106376909,A
4647,68.1478735026904,H
4648,28.3798421486281,Y
4649,38.0912265439983,J
4650,9.65378080192022,A
4651,19.5556402734946,G
4652,22.7672537020408,H
4653,77.4245371054858,X
4654,98.0553650497459,W
4655,89.0099269391503,T
4656,70.120977681363,J
4657,3.2295002725441,J
4658,30.7552705695853,J
4659,86.8459242975805,L
4660,94.2426044531167,M
4661,25.3728824330028,S
4662,30.4689546038862,L
4663,11.5529812290333,R
4664,54.6420261319727,E
